fname	inst_name	time	from_to	item	amount
540000solu.dat	540000	3->4	102->7	(102,	vid)	2222.23
540000solu.dat	540000	3->4	3->11	(103,	pic)	1.7
540000solu.dat	540000	3->4	7->11	(118,	vid)	111.8
540000solu.dat	540000	3->4	10->11	(109,	pic)	1.7
540000solu.dat	540000	4->5	102->7	(102,	vid)	2222.23
540000solu.dat	540000	4->5	103->3	(103,	vid)	2222.23
540000solu.dat	540000	4->5	109->10	(109,	vid)	2222.23
540000solu.dat	540000	4->5	7->11	(118,	vid)	115.2
540000solu.dat	540000	5->6	102->7	(102,	vid)	2222.23
540000solu.dat	540000	5->6	103->3	(103,	vid)	2222.23
540000solu.dat	540000	5->6	109->10	(109,	vid)	2222.23
540000solu.dat	540000	5->6	7->11	(118,	vid)	115.2
540000solu.dat	540000	6->7	7->11	(118,	vid)	115.2
540000solu.dat	540000	7->8	7->11	(118,	vid)	115.2
540000solu.dat	540000	8->9	3->14	(103,	vid)	11111.13
540000solu.dat	540000	8->9	7->13	(102,	vid)	10997.63
540000solu.dat	540000	8->9	7->14	(118,	vid)	1536.13
540000solu.dat	540000	8->9	10->14	(109,	vid)	11111.13
540000solu.dat	540000	8->9	11->12	(102,	pic)	1.7
540000solu.dat	540000	8->9	11->13	(103,	pic)	1.7
540000solu.dat	540000	8->9	11->13	(118,	vid)	686.1
540000solu.dat	540000	8->9	11->14	(102,	vid)	113.5
540000solu.dat	540000	8->9	11->14	(109,	pic)	1.7
540000solu.dat	540000	8->9	11->14	(118,	pic)	1.7
142000solu.dat	142000	553->554	110->3	(110,	vid)	18.51
142000solu.dat	142000	554->555	110->3	(110,	vid)	115.2
142000solu.dat	142000	554->555	3->6	(110,	vid)	18.51
142000solu.dat	142000	555->556	110->3	(110,	vid)	115.2
142000solu.dat	142000	555->556	3->6	(110,	vid)	115.2
142000solu.dat	142000	556->557	110->3	(110,	vid)	115.2
142000solu.dat	142000	556->557	3->6	(110,	vid)	115.2
142000solu.dat	142000	557->558	110->3	(110,	vid)	115.2
142000solu.dat	142000	557->558	3->6	(110,	vid)	115.2
142000solu.dat	142000	558->559	110->3	(110,	vid)	115.2
142000solu.dat	142000	558->559	3->6	(110,	vid)	115.2
142000solu.dat	142000	559->560	110->3	(110,	vid)	115.2
142000solu.dat	142000	559->560	3->6	(110,	vid)	115.2
142000solu.dat	142000	560->561	110->3	(110,	vid)	115.2
142000solu.dat	142000	560->561	3->6	(110,	vid)	115.2
142000solu.dat	142000	561->562	110->3	(110,	vid)	115.2
142000solu.dat	142000	561->562	3->6	(110,	vid)	115.2
142000solu.dat	142000	562->563	110->3	(110,	vid)	115.2
142000solu.dat	142000	562->563	3->6	(110,	vid)	115.2
142000solu.dat	142000	563->564	110->3	(110,	vid)	115.2
142000solu.dat	142000	563->564	3->6	(110,	vid)	115.2
142000solu.dat	142000	564->565	110->3	(110,	vid)	115.2
142000solu.dat	142000	564->565	3->6	(110,	vid)	115.2
142000solu.dat	142000	565->566	110->3	(110,	vid)	115.2
142000solu.dat	142000	565->566	3->6	(110,	vid)	115.2
142000solu.dat	142000	566->567	110->3	(110,	vid)	115.2
142000solu.dat	142000	566->567	3->6	(110,	vid)	115.2
142000solu.dat	142000	567->568	110->3	(110,	vid)	115.2
142000solu.dat	142000	567->568	3->6	(110,	vid)	115.2
142000solu.dat	142000	568->569	110->3	(110,	vid)	115.2
142000solu.dat	142000	568->569	3->6	(110,	vid)	115.2
142000solu.dat	142000	569->570	110->3	(110,	vid)	115.2
142000solu.dat	142000	569->570	3->6	(110,	vid)	115.2
142000solu.dat	142000	570->571	110->3	(110,	vid)	115.2
142000solu.dat	142000	570->571	3->6	(110,	vid)	115.2
142000solu.dat	142000	571->572	110->3	(110,	vid)	115.2
142000solu.dat	142000	571->572	3->6	(110,	vid)	115.2
142000solu.dat	142000	572->573	110->3	(110,	vid)	115.2
142000solu.dat	142000	572->573	3->6	(110,	vid)	115.2
142000solu.dat	142000	573->574	110->3	(110,	vid)	115.2
142000solu.dat	142000	573->574	3->6	(110,	vid)	115.2
142000solu.dat	142000	574->575	110->3	(110,	vid)	115.2
142000solu.dat	142000	574->575	3->6	(110,	vid)	115.2
142000solu.dat	142000	575->576	110->3	(110,	vid)	115.2
142000solu.dat	142000	575->576	3->6	(110,	vid)	115.2
142000solu.dat	142000	576->577	110->3	(110,	vid)	115.2
142000solu.dat	142000	576->577	3->6	(110,	vid)	115.2
142000solu.dat	142000	577->578	110->3	(110,	vid)	115.2
142000solu.dat	142000	577->578	3->6	(110,	vid)	115.2
142000solu.dat	142000	578->579	110->3	(110,	vid)	115.2
142000solu.dat	142000	578->579	3->6	(110,	vid)	115.2
142000solu.dat	142000	579->580	110->3	(110,	vid)	115.2
142000solu.dat	142000	579->580	3->6	(110,	vid)	115.2
142000solu.dat	142000	580->581	110->3	(110,	vid)	115.2
142000solu.dat	142000	580->581	3->6	(110,	vid)	115.2
142000solu.dat	142000	581->582	110->3	(110,	vid)	115.2
142000solu.dat	142000	581->582	3->6	(110,	vid)	115.2
142000solu.dat	142000	582->583	110->3	(110,	vid)	115.2
142000solu.dat	142000	582->583	3->6	(110,	vid)	115.2
142000solu.dat	142000	583->584	110->3	(110,	vid)	115.2
142000solu.dat	142000	583->584	3->6	(110,	vid)	115.2
142000solu.dat	142000	584->585	110->3	(110,	vid)	115.2
142000solu.dat	142000	584->585	3->6	(110,	vid)	115.2
142000solu.dat	142000	585->586	110->3	(110,	vid)	115.2
142000solu.dat	142000	585->586	3->6	(110,	vid)	115.2
142000solu.dat	142000	586->587	110->3	(110,	vid)	115.2
142000solu.dat	142000	586->587	3->6	(110,	vid)	115.2
142000solu.dat	142000	587->588	110->3	(110,	vid)	115.2
142000solu.dat	142000	587->588	3->6	(110,	vid)	115.2
142000solu.dat	142000	588->589	110->3	(110,	vid)	115.2
142000solu.dat	142000	588->589	3->6	(110,	vid)	115.2
142000solu.dat	142000	589->590	110->3	(110,	vid)	115.2
142000solu.dat	142000	589->590	3->6	(110,	vid)	115.2
142000solu.dat	142000	590->591	110->3	(110,	vid)	115.2
142000solu.dat	142000	590->591	3->6	(110,	vid)	115.2
142000solu.dat	142000	591->592	110->3	(110,	vid)	115.2
142000solu.dat	142000	591->592	3->6	(110,	vid)	115.2
142000solu.dat	142000	592->593	110->3	(110,	vid)	115.2
142000solu.dat	142000	592->593	3->6	(110,	vid)	115.2
142000solu.dat	142000	593->594	110->3	(110,	vid)	115.2
142000solu.dat	142000	593->594	3->6	(110,	vid)	115.2
142000solu.dat	142000	594->595	110->3	(110,	vid)	115.2
142000solu.dat	142000	594->595	3->6	(110,	vid)	115.2
142000solu.dat	142000	595->596	110->3	(110,	vid)	115.2
142000solu.dat	142000	595->596	3->6	(110,	vid)	115.2
142000solu.dat	142000	596->597	110->3	(110,	vid)	115.2
142000solu.dat	142000	596->597	3->6	(110,	vid)	115.2
142000solu.dat	142000	597->598	110->3	(110,	vid)	115.2
142000solu.dat	142000	597->598	3->6	(110,	vid)	115.2
142000solu.dat	142000	598->599	110->3	(110,	vid)	115.2
142000solu.dat	142000	598->599	3->6	(110,	vid)	115.2
142000solu.dat	142000	599->600	110->3	(110,	vid)	115.2
142000solu.dat	142000	599->600	3->6	(110,	vid)	115.2
142000solu.dat	142000	600->601	110->3	(110,	vid)	115.2
142000solu.dat	142000	600->601	3->6	(110,	vid)	115.2
142000solu.dat	142000	601->602	110->3	(110,	vid)	115.2
142000solu.dat	142000	601->602	3->6	(110,	vid)	115.2
142000solu.dat	142000	602->603	110->3	(110,	vid)	115.2
142000solu.dat	142000	602->603	3->6	(110,	vid)	115.2
142000solu.dat	142000	603->604	110->3	(110,	vid)	115.2
142000solu.dat	142000	603->604	3->6	(110,	vid)	115.2
142000solu.dat	142000	604->605	110->3	(110,	vid)	115.2
142000solu.dat	142000	604->605	3->6	(110,	vid)	115.2
142000solu.dat	142000	605->606	110->3	(110,	vid)	115.2
142000solu.dat	142000	605->606	3->6	(110,	vid)	115.2
142000solu.dat	142000	606->607	110->3	(110,	vid)	115.2
142000solu.dat	142000	606->607	3->6	(110,	vid)	115.2
142000solu.dat	142000	607->608	110->3	(110,	vid)	115.2
142000solu.dat	142000	607->608	3->6	(110,	vid)	115.2
142000solu.dat	142000	608->609	110->3	(110,	vid)	115.2
142000solu.dat	142000	608->609	3->6	(110,	vid)	115.2
142000solu.dat	142000	609->610	110->3	(110,	vid)	115.2
142000solu.dat	142000	609->610	3->6	(110,	vid)	115.2
142000solu.dat	142000	610->611	110->3	(110,	vid)	115.2
142000solu.dat	142000	610->611	3->6	(110,	vid)	115.2
142000solu.dat	142000	611->612	110->3	(110,	vid)	115.2
142000solu.dat	142000	611->612	3->6	(110,	vid)	115.2
142000solu.dat	142000	612->613	110->3	(110,	vid)	115.2
142000solu.dat	142000	612->613	3->6	(110,	vid)	115.2
142000solu.dat	142000	613->614	110->3	(110,	vid)	115.2
142000solu.dat	142000	613->614	3->6	(110,	vid)	115.2
142000solu.dat	142000	614->615	110->3	(110,	vid)	115.2
142000solu.dat	142000	614->615	3->6	(110,	vid)	115.2
142000solu.dat	142000	615->616	110->3	(110,	vid)	115.2
142000solu.dat	142000	615->616	3->6	(110,	vid)	115.2
142000solu.dat	142000	616->617	110->3	(110,	vid)	115.2
142000solu.dat	142000	616->617	3->6	(110,	vid)	115.2
142000solu.dat	142000	617->618	110->3	(110,	vid)	115.2
142000solu.dat	142000	617->618	3->6	(110,	vid)	115.2
142000solu.dat	142000	618->619	110->3	(110,	vid)	115.2
142000solu.dat	142000	618->619	3->6	(110,	vid)	115.2
142000solu.dat	142000	619->620	110->3	(110,	vid)	115.2
142000solu.dat	142000	619->620	3->6	(110,	vid)	115.2
142000solu.dat	142000	620->621	110->3	(110,	vid)	115.2
142000solu.dat	142000	620->621	3->6	(110,	vid)	115.2
142000solu.dat	142000	621->622	110->3	(110,	vid)	115.2
142000solu.dat	142000	621->622	3->6	(110,	vid)	115.2
142000solu.dat	142000	622->623	110->3	(110,	vid)	115.2
142000solu.dat	142000	622->623	3->6	(110,	vid)	115.2
142000solu.dat	142000	623->624	110->3	(110,	vid)	115.2
142000solu.dat	142000	623->624	3->6	(110,	vid)	115.2
142000solu.dat	142000	624->625	110->3	(110,	vid)	115.2
142000solu.dat	142000	624->625	3->6	(110,	vid)	115.2
142000solu.dat	142000	625->626	110->3	(110,	vid)	115.2
142000solu.dat	142000	625->626	3->6	(110,	vid)	115.2
142000solu.dat	142000	626->627	110->3	(110,	vid)	115.2
142000solu.dat	142000	626->627	3->6	(110,	vid)	115.2
142000solu.dat	142000	627->628	110->3	(110,	vid)	115.2
142000solu.dat	142000	627->628	3->6	(110,	vid)	115.2
142000solu.dat	142000	628->629	110->3	(110,	vid)	115.2
142000solu.dat	142000	628->629	3->6	(110,	vid)	115.2
142000solu.dat	142000	629->630	110->3	(110,	vid)	115.2
142000solu.dat	142000	629->630	3->6	(110,	vid)	115.2
142000solu.dat	142000	630->631	110->3	(110,	vid)	115.2
142000solu.dat	142000	630->631	3->6	(110,	vid)	115.2
142000solu.dat	142000	631->632	110->3	(110,	vid)	2222.23
142000solu.dat	142000	631->632	3->6	(110,	vid)	115.2
142000solu.dat	142000	632->633	110->3	(110,	pic)	1.7
142000solu.dat	142000	633->634	3->9	(110,	vid)	2222.23
142000solu.dat	142000	633->634	3->11	(110,	pic)	1.7
142000solu.dat	142000	633->634	6->9	(110,	vid)	8888.91
222000solu.dat	222000	0->1	104->2	(104,	pic)	1.7
222000solu.dat	222000	0->1	110->5	(110,	pic)	1.7
222000solu.dat	222000	0->1	110->5	(110,	vid)	2222.23
222000solu.dat	222000	0->1	111->1	(111,	pic)	1.7
222000solu.dat	222000	0->1	111->1	(111,	vid)	2222.23
222000solu.dat	222000	0->1	114->5	(114,	pic)	1.7
222000solu.dat	222000	0->1	114->5	(114,	vid)	2222.23
222000solu.dat	222000	0->1	115->3	(115,	pic)	1.7
222000solu.dat	222000	0->1	115->3	(115,	vid)	2222.23
222000solu.dat	222000	1->2	104->2	(104,	vid)	2222.23
222000solu.dat	222000	1->2	110->5	(110,	vid)	2222.23
222000solu.dat	222000	1->2	114->5	(114,	vid)	2222.23
222000solu.dat	222000	1->2	115->3	(115,	vid)	2222.23
222000solu.dat	222000	1->2	1->10	(111,	pic)	1.7
222000solu.dat	222000	1->2	2->10	(104,	pic)	1.7
222000solu.dat	222000	1->2	3->10	(115,	pic)	1.7
222000solu.dat	222000	1->2	5->10	(110,	pic)	1.7
222000solu.dat	222000	2->3	111->1	(111,	vid)	2222.23
222000solu.dat	222000	2->3	115->3	(115,	vid)	2222.23
222000solu.dat	222000	2->3	1->10	(111,	vid)	115.2
222000solu.dat	222000	3->4	1->10	(111,	vid)	115.2
222000solu.dat	222000	4->5	111->1	(111,	vid)	2222.23
222000solu.dat	222000	4->5	114->5	(114,	vid)	2222.23
222000solu.dat	222000	4->5	115->3	(115,	vid)	2222.23
222000solu.dat	222000	4->5	1->10	(111,	vid)	115.2
222000solu.dat	222000	5->6	1->10	(111,	vid)	115.2
222000solu.dat	222000	6->7	115->3	(115,	vid)	2222.23
222000solu.dat	222000	6->7	1->10	(111,	vid)	115.2
222000solu.dat	222000	7->8	1->10	(111,	vid)	115.2
222000solu.dat	222000	8->9	104->2	(104,	vid)	2222.23
222000solu.dat	222000	8->9	5->10	(114,	vid)	115.2
222000solu.dat	222000	9->10	5->10	(114,	vid)	115.2
222000solu.dat	222000	10->11	5->10	(114,	vid)	115.2
222000solu.dat	222000	11->12	5->10	(114,	vid)	115.2
222000solu.dat	222000	12->13	5->10	(114,	vid)	115.2
222000solu.dat	222000	13->14	5->10	(114,	vid)	115.2
222000solu.dat	222000	14->15	5->10	(114,	vid)	115.2
222000solu.dat	222000	15->16	5->10	(114,	vid)	115.2
222000solu.dat	222000	16->17	5->10	(114,	vid)	115.2
222000solu.dat	222000	17->18	5->10	(114,	vid)	115.2
222000solu.dat	222000	18->19	5->10	(114,	vid)	115.2
222000solu.dat	222000	19->20	5->10	(114,	vid)	115.2
222000solu.dat	222000	20->21	110->5	(110,	vid)	2222.23
222000solu.dat	222000	20->21	5->10	(114,	vid)	115.2
222000solu.dat	222000	21->22	5->10	(114,	vid)	115.2
222000solu.dat	222000	22->23	5->10	(114,	vid)	115.2
222000solu.dat	222000	23->24	5->10	(114,	vid)	115.2
222000solu.dat	222000	24->25	5->10	(114,	vid)	115.2
222000solu.dat	222000	25->26	5->10	(114,	vid)	115.2
222000solu.dat	222000	26->27	5->10	(114,	vid)	115.2
222000solu.dat	222000	27->28	5->10	(114,	vid)	115.2
222000solu.dat	222000	28->29	5->10	(114,	vid)	115.2
222000solu.dat	222000	29->30	5->10	(114,	vid)	115.2
222000solu.dat	222000	30->31	111->1	(111,	vid)	2222.23
222000solu.dat	222000	30->31	5->10	(114,	vid)	115.2
222000solu.dat	222000	31->32	104->2	(104,	vid)	2222.23
222000solu.dat	222000	31->32	111->1	(111,	vid)	2222.23
222000solu.dat	222000	31->32	5->10	(114,	vid)	115.2
222000solu.dat	222000	32->33	5->10	(114,	vid)	115.2
222000solu.dat	222000	33->34	5->10	(114,	vid)	115.2
222000solu.dat	222000	34->35	5->10	(114,	vid)	115.2
222000solu.dat	222000	35->36	5->10	(114,	vid)	115.2
222000solu.dat	222000	36->37	5->10	(114,	vid)	115.2
222000solu.dat	222000	37->38	5->10	(114,	vid)	115.2
222000solu.dat	222000	38->39	5->10	(114,	vid)	115.2
222000solu.dat	222000	39->40	5->10	(114,	vid)	115.2
222000solu.dat	222000	40->41	5->10	(114,	vid)	115.2
222000solu.dat	222000	41->42	114->5	(114,	vid)	2222.23
222000solu.dat	222000	41->42	5->10	(114,	vid)	115.2
222000solu.dat	222000	42->43	5->10	(110,	vid)	115.2
222000solu.dat	222000	43->44	5->10	(110,	vid)	115.2
222000solu.dat	222000	44->45	5->10	(110,	vid)	115.2
222000solu.dat	222000	45->46	5->10	(110,	vid)	115.2
222000solu.dat	222000	46->47	5->10	(110,	vid)	115.2
222000solu.dat	222000	47->48	5->10	(110,	vid)	115.2
222000solu.dat	222000	48->49	5->10	(110,	vid)	115.2
222000solu.dat	222000	49->50	5->10	(110,	vid)	115.2
222000solu.dat	222000	50->51	5->10	(110,	vid)	115.2
222000solu.dat	222000	51->52	5->10	(110,	vid)	115.2
222000solu.dat	222000	52->53	5->10	(110,	vid)	115.2
222000solu.dat	222000	53->54	5->10	(110,	vid)	115.2
222000solu.dat	222000	54->55	110->5	(110,	vid)	2222.23
222000solu.dat	222000	54->55	114->5	(114,	vid)	2222.23
222000solu.dat	222000	54->55	2->10	(104,	vid)	115.2
222000solu.dat	222000	55->56	104->2	(104,	vid)	2222.23
222000solu.dat	222000	55->56	2->10	(104,	vid)	115.2
222000solu.dat	222000	56->57	104->2	(104,	vid)	2222.23
222000solu.dat	222000	56->57	2->10	(104,	vid)	115.2
222000solu.dat	222000	57->58	110->5	(110,	vid)	2222.23
222000solu.dat	222000	57->58	2->10	(104,	vid)	115.2
222000solu.dat	222000	58->59	2->10	(104,	vid)	115.2
222000solu.dat	222000	59->60	1->12	(111,	vid)	10419.93
222000solu.dat	222000	59->60	2->12	(104,	vid)	10535.13
222000solu.dat	222000	59->60	3->12	(115,	vid)	11111.13
222000solu.dat	222000	59->60	5->12	(110,	vid)	9728.73
222000solu.dat	222000	59->60	5->12	(114,	pic)	1.7
222000solu.dat	222000	59->60	5->12	(114,	vid)	7194.33
222000solu.dat	222000	59->60	10->11	(104,	pic)	1.7
222000solu.dat	222000	59->60	10->11	(110,	pic)	1.7
222000solu.dat	222000	59->60	10->11	(114,	vid)	3916.8
222000solu.dat	222000	59->60	10->12	(104,	vid)	576.0
222000solu.dat	222000	59->60	10->12	(110,	vid)	1382.4
222000solu.dat	222000	59->60	10->12	(111,	pic)	1.7
222000solu.dat	222000	59->60	10->12	(111,	vid)	691.2
222000solu.dat	222000	59->60	10->12	(115,	pic)	1.7
177000solu.dat	177000	0->1	101->3	(101,	vid)	115.2
177000solu.dat	177000	0->1	112->9	(112,	pic)	1.7
177000solu.dat	177000	1->2	101->3	(101,	vid)	230.4
177000solu.dat	177000	1->2	3->10	(101,	vid)	115.2
177000solu.dat	177000	2->3	108->8	(108,	vid)	2222.23
177000solu.dat	177000	2->3	3->10	(101,	vid)	115.2
177000solu.dat	177000	3->4	101->3	(101,	vid)	230.4
177000solu.dat	177000	3->4	108->8	(108,	vid)	2222.23
177000solu.dat	177000	3->4	3->10	(101,	vid)	115.2
177000solu.dat	177000	4->5	108->8	(108,	vid)	2222.23
177000solu.dat	177000	4->5	3->10	(101,	vid)	115.2
177000solu.dat	177000	5->6	101->3	(101,	vid)	1646.23
177000solu.dat	177000	5->6	108->8	(108,	vid)	2222.23
177000solu.dat	177000	5->6	118->1	(118,	vid)	2222.23
177000solu.dat	177000	5->6	3->10	(101,	vid)	115.2
177000solu.dat	177000	6->7	101->3	(101,	vid)	2222.23
177000solu.dat	177000	6->7	108->8	(108,	pic)	1.7
177000solu.dat	177000	6->7	108->8	(108,	vid)	2222.23
177000solu.dat	177000	6->7	3->10	(101,	vid)	115.2
177000solu.dat	177000	7->8	101->3	(101,	vid)	2222.23
177000solu.dat	177000	7->8	3->10	(101,	vid)	115.2
177000solu.dat	177000	8->9	101->3	(101,	vid)	2222.23
177000solu.dat	177000	8->9	112->1	(112,	vid)	1531.03
177000solu.dat	177000	8->9	112->4	(112,	vid)	115.2
177000solu.dat	177000	8->9	118->7	(118,	vid)	115.2
177000solu.dat	177000	8->9	3->10	(101,	vid)	115.2
177000solu.dat	177000	9->10	101->3	(101,	pic)	1.7
177000solu.dat	177000	9->10	101->3	(101,	vid)	2222.23
177000solu.dat	177000	9->10	104->4	(104,	vid)	1185.43
177000solu.dat	177000	9->10	104->7	(104,	vid)	115.2
177000solu.dat	177000	9->10	3->10	(101,	vid)	115.2
177000solu.dat	177000	10->11	112->7	(112,	vid)	115.2
177000solu.dat	177000	10->11	7->10	(104,	vid)	115.2
177000solu.dat	177000	11->12	104->7	(104,	vid)	115.2
177000solu.dat	177000	11->12	7->10	(112,	vid)	115.2
177000solu.dat	177000	12->13	7->10	(104,	vid)	115.2
177000solu.dat	177000	13->14	1->10	(112,	vid)	115.2
177000solu.dat	177000	14->15	1->10	(112,	vid)	115.2
177000solu.dat	177000	15->16	1->10	(112,	vid)	115.2
177000solu.dat	177000	16->17	1->10	(112,	vid)	115.2
177000solu.dat	177000	17->18	1->10	(112,	vid)	115.2
177000solu.dat	177000	18->19	1->10	(112,	vid)	115.2
177000solu.dat	177000	19->20	1->10	(112,	vid)	115.2
177000solu.dat	177000	20->21	1->10	(112,	vid)	115.2
177000solu.dat	177000	21->22	1->10	(112,	vid)	115.2
177000solu.dat	177000	22->23	1->10	(112,	vid)	115.2
177000solu.dat	177000	23->24	1->10	(112,	vid)	115.2
177000solu.dat	177000	24->25	1->10	(118,	vid)	115.2
177000solu.dat	177000	25->26	1->10	(118,	vid)	115.2
177000solu.dat	177000	26->27	1->10	(118,	vid)	115.2
177000solu.dat	177000	27->28	1->10	(118,	vid)	115.2
177000solu.dat	177000	28->29	1->10	(118,	vid)	115.2
177000solu.dat	177000	29->30	1->10	(118,	vid)	115.2
177000solu.dat	177000	30->31	1->10	(118,	vid)	115.2
177000solu.dat	177000	31->32	1->10	(118,	vid)	115.2
177000solu.dat	177000	32->33	1->10	(118,	vid)	115.2
177000solu.dat	177000	33->34	1->10	(118,	vid)	115.2
177000solu.dat	177000	34->35	1->10	(118,	vid)	115.2
177000solu.dat	177000	35->36	1->10	(118,	vid)	115.2
177000solu.dat	177000	36->37	1->10	(118,	vid)	115.2
177000solu.dat	177000	37->38	1->10	(118,	vid)	115.2
177000solu.dat	177000	38->39	1->10	(118,	vid)	115.2
177000solu.dat	177000	39->40	1->10	(118,	vid)	115.2
177000solu.dat	177000	40->41	1->10	(118,	vid)	115.2
177000solu.dat	177000	41->42	1->10	(118,	vid)	115.2
177000solu.dat	177000	42->43	4->10	(104,	vid)	115.2
177000solu.dat	177000	43->44	4->10	(104,	vid)	115.2
177000solu.dat	177000	44->45	4->10	(104,	vid)	115.2
177000solu.dat	177000	45->46	4->10	(104,	vid)	115.2
177000solu.dat	177000	46->47	4->10	(104,	vid)	113.5
177000solu.dat	177000	46->47	9->10	(112,	pic)	1.7
177000solu.dat	177000	47->48	4->10	(104,	vid)	115.2
177000solu.dat	177000	48->49	4->10	(104,	vid)	115.2
177000solu.dat	177000	49->50	4->10	(104,	vid)	115.2
177000solu.dat	177000	50->51	4->10	(104,	vid)	115.2
177000solu.dat	177000	51->52	1->10	(112,	vid)	115.2
177000solu.dat	177000	52->53	1->10	(112,	vid)	33.43
177000solu.dat	177000	52->53	1->10	(118,	vid)	33.43
177000solu.dat	177000	52->53	4->10	(104,	vid)	35.13
177000solu.dat	177000	55->56	104->4	(104,	vid)	115.2
177000solu.dat	177000	55->56	4->10	(104,	vid)	115.2
177000solu.dat	177000	56->57	4->10	(104,	vid)	115.2
177000solu.dat	177000	57->58	104->4	(104,	vid)	115.2
177000solu.dat	177000	57->58	4->10	(112,	vid)	115.2
177000solu.dat	177000	58->59	104->4	(104,	vid)	115.2
177000solu.dat	177000	58->59	4->10	(104,	vid)	115.2
177000solu.dat	177000	59->60	104->7	(104,	vid)	115.2
177000solu.dat	177000	59->60	4->10	(104,	vid)	115.2
177000solu.dat	177000	60->61	112->7	(112,	vid)	115.2
177000solu.dat	177000	60->61	7->10	(104,	vid)	115.2
177000solu.dat	177000	61->62	104->4	(104,	vid)	115.2
177000solu.dat	177000	61->62	7->10	(112,	vid)	115.2
177000solu.dat	177000	62->63	112->4	(112,	vid)	115.2
177000solu.dat	177000	62->63	4->10	(104,	vid)	115.2
177000solu.dat	177000	63->64	112->7	(112,	vid)	115.2
177000solu.dat	177000	63->64	4->10	(112,	vid)	115.2
177000solu.dat	177000	64->65	7->10	(112,	vid)	115.2
177000solu.dat	177000	65->66	7->10	(118,	vid)	115.2
177000solu.dat	177000	66->67	104->1	(104,	vid)	115.2
177000solu.dat	177000	66->67	1->10	(112,	vid)	115.2
177000solu.dat	177000	67->68	112->4	(112,	vid)	115.2
177000solu.dat	177000	67->68	1->10	(104,	vid)	115.2
177000solu.dat	177000	68->69	4->10	(112,	vid)	115.2
177000solu.dat	177000	69->70	104->4	(104,	vid)	115.2
177000solu.dat	177000	69->70	1->10	(118,	vid)	115.2
177000solu.dat	177000	70->71	104->1	(104,	vid)	2222.23
177000solu.dat	177000	70->71	104->4	(104,	vid)	2222.23
177000solu.dat	177000	70->71	104->7	(104,	vid)	2222.23
177000solu.dat	177000	70->71	104->9	(104,	vid)	2222.23
177000solu.dat	177000	70->71	112->1	(112,	vid)	2222.23
177000solu.dat	177000	70->71	112->4	(112,	vid)	2222.23
177000solu.dat	177000	70->71	112->7	(112,	vid)	2222.23
177000solu.dat	177000	70->71	112->9	(112,	vid)	2222.23
177000solu.dat	177000	70->71	118->1	(118,	vid)	2222.23
177000solu.dat	177000	70->71	118->7	(118,	vid)	2222.23
177000solu.dat	177000	70->71	4->10	(104,	vid)	115.2
177000solu.dat	177000	71->72	104->7	(104,	pic)	1.7
177000solu.dat	177000	71->72	118->1	(118,	pic)	1.7
177000solu.dat	177000	71->72	118->1	(118,	vid)	2107.03
177000solu.dat	177000	71->72	118->7	(118,	vid)	2222.23
177000solu.dat	177000	72->73	1->11	(118,	vid)	4329.25
177000solu.dat	177000	72->73	1->12	(104,	vid)	2222.23
177000solu.dat	177000	72->73	1->12	(112,	vid)	2222.23
177000solu.dat	177000	72->73	1->12	(118,	pic)	1.7
177000solu.dat	177000	72->73	3->12	(101,	pic)	1.7
177000solu.dat	177000	72->73	3->12	(101,	vid)	10074.33
177000solu.dat	177000	72->73	4->12	(104,	vid)	2222.23
177000solu.dat	177000	72->73	4->12	(112,	vid)	2222.23
177000solu.dat	177000	72->73	7->11	(104,	pic)	1.7
177000solu.dat	177000	72->73	7->11	(104,	vid)	2222.23
177000solu.dat	177000	72->73	7->11	(112,	vid)	2222.23
177000solu.dat	177000	72->73	7->11	(118,	vid)	4444.45
177000solu.dat	177000	72->73	8->12	(108,	pic)	1.7
177000solu.dat	177000	72->73	8->12	(108,	vid)	11111.13
177000solu.dat	177000	72->73	9->12	(104,	vid)	2222.23
177000solu.dat	177000	72->73	9->12	(112,	vid)	2222.23
177000solu.dat	177000	72->73	10->11	(112,	vid)	2222.23
177000solu.dat	177000	72->73	10->11	(118,	vid)	2337.43
177000solu.dat	177000	72->73	10->12	(101,	vid)	1036.8
177000solu.dat	177000	72->73	10->12	(104,	vid)	2222.23
177000solu.dat	177000	72->73	10->12	(112,	pic)	1.7
152000solu.dat	152000	0->1	103->6	(103,	vid)	115.2
152000solu.dat	152000	1->2	103->6	(103,	vid)	115.2
152000solu.dat	152000	1->2	6->7	(103,	vid)	115.2
152000solu.dat	152000	2->3	103->6	(103,	vid)	115.2
152000solu.dat	152000	2->3	6->7	(103,	vid)	115.2
152000solu.dat	152000	3->4	103->6	(103,	vid)	115.2
152000solu.dat	152000	3->4	6->7	(103,	vid)	115.2
152000solu.dat	152000	4->5	111->6	(111,	vid)	115.2
152000solu.dat	152000	4->5	6->7	(103,	vid)	115.2
152000solu.dat	152000	5->6	111->6	(111,	vid)	115.2
152000solu.dat	152000	5->6	6->7	(111,	vid)	115.2
152000solu.dat	152000	6->7	111->6	(111,	vid)	115.2
152000solu.dat	152000	6->7	6->7	(111,	vid)	115.2
152000solu.dat	152000	7->8	111->6	(111,	vid)	115.2
152000solu.dat	152000	7->8	6->7	(111,	vid)	115.2
152000solu.dat	152000	8->9	111->6	(111,	vid)	691.2
152000solu.dat	152000	8->9	6->7	(111,	vid)	115.2
